time,T_horno,T_preH_pos,T_preH_neg,T_out_pos,T_out_neg,P_out_pos,P_out_neg,Humedad,T_humidificador,Voltaje,Corriente,FlujoO2,FlujoCO2,FlujoCO,FlujoH2,FlujoCH4,FlujoPurga,FlujoN2_neg,FlujoN2_pos,FlujoAire,Valvula solH2,Valvula solCO2,Valvula solCO,Valvula solCH4,Valvula solPurga,Valvula solN2_neg,Valvula solO2,Valvula solN2_pos,Valvula solAire 
12-19 11:28:35.89,25.6144,24.0028,24.5632,0.0,26.3567,4.0,3.0,0.0,-40.0,12.1916,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:36.15,25.6144,24.0028,24.5632,0.0,26.3567,4.0,3.0,0.0,-40.0,12.1916,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:36.41,25.6144,24.0028,24.5632,0.0,26.3567,4.0,3.0,0.0,-40.0,12.1916,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:36.68,25.6053,23.9891,24.5681,0.0,26.3601,4.0,3.0,0.0,-40.0,12.1916,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:36.94,25.6053,23.9891,24.5681,0.0,26.3601,4.0,3.0,0.0,-40.0,12.1916,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:37.20,25.6053,23.9891,24.5681,0.0,26.3601,4.0,3.0,0.0,-40.0,12.1916,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:37.47,25.6053,23.9891,24.5681,0.0,26.3601,4.0,3.0,0.0,-40.0,12.1916,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:37.73,25.6197,23.9971,24.5556,0.0,26.3635,4.0,3.0,0.0,-40.0,12.1916,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:38.00,25.6197,23.9971,24.5556,0.0,26.3635,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:38.27,25.6197,23.9971,24.5556,0.0,26.3635,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:38.54,25.6197,23.9971,24.5556,0.0,26.3635,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:38.80,25.6174,23.9854,24.5662,0.0,26.3665,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:39.06,25.6174,23.9854,24.5662,0.0,26.3665,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:39.33,25.6174,23.9854,24.5662,0.0,26.3665,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:39.60,25.6174,23.9854,24.5662,0.0,26.3665,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:39.86,25.6166,23.9947,24.5627,0.0,26.3608,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:40.13,25.6166,23.9947,24.5627,0.0,26.3608,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:40.39,25.6166,23.9947,24.5627,0.0,26.3608,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:40.66,25.6166,23.9947,24.5627,0.0,26.3608,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:40.93,25.6155,23.9974,24.5665,0.0,26.3626,4.0,3.0,0.0,-40.0,12.192,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:41.19,25.6155,23.9974,24.5665,0.0,26.3626,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:41.46,25.6155,23.9974,24.5665,0.0,26.3626,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:41.72,25.6207,23.9951,24.5597,0.0,26.3604,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:41.98,25.6207,23.9951,24.5597,0.0,26.3604,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:42.25,25.6207,23.9951,24.5597,0.0,26.3604,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:42.52,25.6207,23.9951,24.5597,0.0,26.3604,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:42.78,25.6229,23.9912,24.5717,0.0,26.3686,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:43.04,25.6229,23.9912,24.5717,0.0,26.3686,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:43.32,25.6229,23.9912,24.5717,0.0,26.3686,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:43.59,25.6229,23.9912,24.5717,0.0,26.3686,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:43.85,25.6172,23.9954,24.5686,0.0,26.3648,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:44.12,25.6172,23.9954,24.5686,0.0,26.3648,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:44.39,25.6172,23.9954,24.5686,0.0,26.3648,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:44.65,25.6172,23.9954,24.5686,0.0,26.3648,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:44.92,25.6119,23.9886,24.5686,0.0,26.3697,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:45.18,25.6119,23.9886,24.5686,0.0,26.3697,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:45.45,25.6119,23.9886,24.5686,0.0,26.3697,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:45.72,25.6072,23.9891,24.5593,0.0,26.3645,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:45.98,25.6072,23.9891,24.5593,0.0,26.3645,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:46.24,25.6072,23.9891,24.5593,0.0,26.3645,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:46.51,25.6072,23.9891,24.5593,0.0,26.3645,4.0,3.0,0.0,-40.0,12.1923,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:46.78,25.6094,23.9887,24.5688,0.0,26.3691,4.0,3.0,0.0,-40.0,12.1927,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:47.05,25.6094,23.9887,24.5688,0.0,26.3691,4.0,3.0,0.0,-40.0,12.1927,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:47.31,25.6094,23.9887,24.5688,0.0,26.3691,4.0,3.0,0.0,-40.0,12.1927,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:47.57,25.6094,23.9887,24.5688,0.0,26.3691,4.0,3.0,0.0,-40.0,12.1927,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:47.84,25.6189,23.9876,24.5703,0.0,26.3755,4.0,3.0,0.0,-40.0,12.1927,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:48.10,25.6189,23.9876,24.5703,0.0,26.3755,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:48.38,25.6189,23.9876,24.5703,0.0,26.3755,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:48.64,25.6189,23.9876,24.5703,0.0,26.3755,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:48.90,25.6136,23.9936,24.5699,0.0,26.3729,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:49.16,25.6136,23.9936,24.5699,0.0,26.3729,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:49.43,25.6136,23.9936,24.5699,0.0,26.3729,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:49.70,25.6196,23.9947,24.5729,0.0,26.3729,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:49.96,25.6196,23.9947,24.5729,0.0,26.3729,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:50.23,25.6196,23.9947,24.5729,0.0,26.3729,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:50.49,25.6196,23.9947,24.5729,0.0,26.3729,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:50.75,25.6117,23.9925,24.5688,0.0,26.377,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:51.03,25.6117,23.9925,24.5688,0.0,26.377,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:51.31,25.6117,23.9925,24.5688,0.0,26.377,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:51.57,25.6117,23.9925,24.5688,0.0,26.377,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:51.83,25.6076,23.9951,24.5741,0.0,26.3763,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:52.10,25.6076,23.9951,24.5741,0.0,26.3763,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:52.36,25.6076,23.9951,24.5741,0.0,26.3763,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:52.63,25.6076,23.9951,24.5741,0.0,26.3763,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:52.89,25.5989,23.9948,24.5695,0.0,26.374,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:53.16,25.5989,23.9948,24.5695,0.0,26.374,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:53.42,25.5989,23.9948,24.5695,0.0,26.374,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:53.68,25.6181,23.9879,24.568,0.0,26.3812,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:53.95,25.6181,23.9879,24.568,0.0,26.3812,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:54.22,25.6181,23.9879,24.568,0.0,26.3812,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:54.48,25.6181,23.9879,24.568,0.0,26.3812,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:54.74,25.6055,23.9912,24.5769,0.0,26.3825,4.0,3.0,0.0,-40.0,12.1931,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:55.02,25.6055,23.9912,24.5769,0.0,26.3825,4.0,3.0,0.0,-40.0,12.1935,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:55.28,25.6055,23.9912,24.5769,0.0,26.3825,4.0,3.0,0.0,-40.0,12.1935,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:55.55,25.6055,23.9912,24.5769,0.0,26.3825,4.0,3.0,0.0,-40.0,12.1935,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:55.81,25.6036,23.9935,24.5762,0.0,26.3893,4.0,3.0,0.0,-40.0,12.1935,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:56.09,25.6036,23.9935,24.5762,0.0,26.3893,4.0,3.0,0.0,-40.0,12.1935,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:56.35,25.6036,23.9935,24.5762,0.0,26.3893,4.0,3.0,0.0,-40.0,12.1939,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:56.62,25.6036,23.9935,24.5762,0.0,26.3893,4.0,3.0,0.0,-40.0,12.1939,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:56.88,25.6059,23.9817,24.5656,0.0,26.3889,4.0,3.0,0.0,-40.0,12.1939,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
12-19 11:28:57.16,25.6059,23.9817,24.5656,0.0,26.3889,4.0,3.0,0.0,-40.0,12.1939,0.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,4.0,0.0,True,False,False,True,False,True,False,True,False
